"x","y","z","facecolor","i","j","k"
"","","","rgb(37,133,142)","309","677","678"
"","","","rgb(37,133,142)","309","310","677"
"","","","rgb(37,133,142)","670","679","678"
"","","","rgb(37,131,142)","309","678","679"
"","","","rgb(35,136,142)","452","679","670"
"","","","rgb(39,128,142)","346","679","451"
"","","","rgb(37,133,142)","452","451","679"
"","","","rgb(38,130,142)","346","309","679"
"","","","rgb(33,142,141)","452","670","671"
"","","","rgb(31,148,140)","452","671","447"
"","","","rgb(33,165,133)","680","448","447"
"","","","rgb(32,163,134)","681","680","447"
"","","","rgb(31,162,135)","669","681","447"
"","","","rgb(34,168,132)","349","448","680"
"","","","rgb(36,170,131)","352","448","349"
"","","","rgb(37,172,130)","414","448","352"
"","","","rgb(33,166,133)","349","680","681"
"","","","rgb(33,165,133)","350","681","669"
"","","","rgb(33,166,133)","349","681","350"
"","","","rgb(32,164,134)","673","669","672"
"","","","rgb(33,165,133)","350","669","673"
"","","","rgb(32,164,134)","682","673","674"
"","","","rgb(33,165,133)","350","673","682"
"","","","rgb(32,164,134)","682","674","675"
"","","","rgb(31,162,135)","344","682","675"
"","","","rgb(32,163,134)","344","683","682"
"","","","rgb(33,166,133)","424","682","683"
"","","","rgb(33,166,133)","350","682","424"
"","","","rgb(33,165,133)","344","345","683"
"","","","rgb(34,168,132)","424","683","345"
"","","","rgb(37,172,130)","275","345","278"
"","","","rgb(36,170,131)","275","424","345"
"","","","rgb(35,136,142)","548","342","663"
"","","","rgb(35,138,141)","343","342","548"
"","","","rgb(37,133,142)","684","685","663"
"","","","rgb(38,130,142)","548","663","685"
"","","","rgb(36,134,142)","676","684","663"
"","","","rgb(37,131,142)","285","685","684"
"","","","rgb(38,130,142)","284","685","285"
"","","","rgb(39,128,142)","548","685","284"
"","","","rgb(37,133,142)","285","684","676"
"","","","rgb(37,133,142)","285","676","310"
"","","","rgb(72,38,119)","658","644","564"
"","","","rgb(72,38,119)","647","564","644"
"","","","rgb(72,36,117)","562","658","564"
"","","","rgb(72,36,117)","581","564","647"
"","","","rgb(72,36,117)","551","655","539"
"","","","rgb(72,38,119)","551","652","655"
"","","","rgb(72,38,119)","651","652","551"
"","","","rgb(72,36,117)","554","651","551"
"","","","rgb(38,130,142)","556","625","528"
"","","","rgb(37,131,142)","556","622","625"
"","","","rgb(37,131,142)","621","622","556"
"","","","rgb(38,130,142)","559","621","556"
"","","","rgb(37,171,130)","362","617","425"
"","","","rgb(34,168,132)","362","613","617"
"","","","rgb(34,168,132)","628","613","362"
"","","","rgb(37,171,130)","360","628","362"
